113.508430, 1106.549209
110.852600, 1116.253788
111.855905, 1091.297966
112.603321, 1115.195079
113.497697, 1107.215298
111.150375, 1108.791883
111.771819, 1104.927427
112.062241, 1100.600109
112.602221, 1082.169947
110.743338, 1093.785041
111.998791, 1098.787829
111.934024, 1086.121336
113.557354, 1111.735420
112.210592, 1104.993027
113.959673, 1090.076440
110.485274, 1102.393524
112.473447, 1099.983983
110.506239, 1099.925608
112.452316, 1099.740523
114.357592, 1113.801438
111.835853, 1094.737903
110.959379, 1109.842548
112.649571, 1092.477344
111.567579, 1098.479846
111.504922, 1097.569443
111.274114, 1099.753614
113.099291, 1086.734170
112.506838, 1098.313511
111.716006, 1093.800871
111.529545, 1108.418571
111.724327, 1094.708266
111.941968, 1098.937201
111.079456, 1102.504452
112.179775, 1078.347184
112.822530, 1092.346898
113.014573, 1089.735679
111.580625, 1106.502451
111.053905, 1095.799220
111.066753, 1089.347330
113.241253, 1103.843713
112.579864, 1092.367133
113.356036, 1110.784443
112.504845, 1089.156830
111.513611, 1088.146068
112.812523, 1090.420766
111.665271, 1117.062620
113.559660, 1088.972662
113.098247, 1093.277508
111.388956, 1104.735613
112.935709, 1102.143516
112.029049, 1119.742091
110.636764, 1103.622801
112.794513, 1103.133942
112.496454, 1117.286897
112.085863, 1086.162385
110.145762, 1117.316711
111.889547, 1117.188017
111.051607, 1107.502528
112.277953, 1086.680808
112.016844, 1086.244005
111.909407, 1112.220104
112.680268, 1101.550175
112.528172, 1103.494625
112.016611, 1106.039447
110.464447, 1117.302468
112.836541, 1101.939604
112.134371, 1102.551103
112.286664, 1076.087804
112.540018, 1105.257376
113.349526, 1104.930580
109.769401, 1103.547508
111.343606, 1119.523840
112.496471, 1092.657093
112.423324, 1120.532868
112.481115, 1099.931104
112.079037, 1103.232323
114.069158, 1099.823885
111.637038, 1102.506236
111.692363, 1088.899157
111.759560, 1097.848016
111.368430, 1070.830017
112.944770, 1108.360447
112.200997, 1101.398934
111.026775, 1097.755687
111.879639, 1093.497754
111.675619, 1109.355268
112.179869, 1102.127699
111.897285, 1081.090100
113.463136, 1099.399363
112.533689, 1100.500465
110.176830, 1099.532718
112.762690, 1109.736021
114.354274, 1093.857109
111.598081, 1100.555803
113.114732, 1095.811257
112.389593, 1089.328217
112.163403, 1105.943258
112.322896, 1092.031047
113.291426, 1086.910582
113.919596, 1109.251451
109.875876, 1118.480075
112.537236, 1081.185963
112.379765, 1112.527958
110.869298, 1092.640491
112.852043, 1098.039827
110.445202, 1098.030317
112.427599, 1106.110651
111.130303, 1106.380101
113.827257, 1094.944777
111.625896, 1116.323875
111.857780, 1094.855926
110.969212, 1111.105048
112.911868, 1103.267193
114.033420, 1093.576402
111.468160, 1099.711049
113.027626, 1101.200096
112.591229, 1080.829340
110.996875, 1111.047664
112.431590, 1085.373286
111.322147, 1094.800012
111.725691, 1089.203483
111.220362, 1103.747426
112.295921, 1100.289902
111.244376, 1113.789562
111.550606, 1093.711889
111.782984, 1110.435454
110.984007, 1086.658163
111.560916, 1113.803510
112.676324, 1083.426822
112.138841, 1093.621513
111.793697, 1090.425335
111.413367, 1114.226622
113.088199, 1091.170548
112.117036, 1099.565370
110.397843, 1091.288682
112.318331, 1088.193665
113.146580, 1103.515333
112.921670, 1108.276790
111.844298, 1112.695472
112.167409, 1092.589403
112.586821, 1110.783443
114.131844, 1093.515538
111.555912, 1111.842969
111.227204, 1108.048603
111.519272, 1107.047143
111.701660, 1102.791380
111.330537, 1099.678438
111.139317, 1088.956029
110.429284, 1120.128699
112.960220, 1087.364082
114.341025, 1100.899147
111.920349, 1123.446448
113.177211, 1091.600377
112.611625, 1122.243410
113.135228, 1093.952360
111.961902, 1083.404625
110.998402, 1086.784441
111.734976, 1106.189128
111.635996, 1091.035342
110.030578, 1084.465326
112.503210, 1094.753159
110.784376, 1111.711003
112.141182, 1118.095361
111.267978, 1106.013317
111.676986, 1098.328794
111.588926, 1095.068800
113.323636, 1104.829680
111.190703, 1111.183362
113.880082, 1114.083614
111.352727, 1096.272286
112.231211, 1094.685566
110.690355, 1106.860228
110.847849, 1112.339883
112.654881, 1099.081224
113.286759, 1104.860284
112.033536, 1083.678681
111.690640, 1117.169867
111.449490, 1101.005382
112.288130, 1106.301101
110.861848, 1096.023485
112.893804, 1116.395832
113.065655, 1083.304524
113.408176, 1113.705281
113.191891, 1122.029407
111.317695, 1091.590044
111.207477, 1110.988417
111.194749, 1095.520091
113.415268, 1093.581212
112.197663, 1088.074767
112.954059, 1102.816826
109.570700, 1103.942795
112.298580, 1096.313666
111.144061, 1084.922269
110.759501, 1111.299517
111.833882, 1114.920660
111.983428, 1109.611535
112.142239, 1104.954814
110.452906, 1112.696254
110.657144, 1088.150951
111.986415, 1096.609583
112.552549, 1094.744667
113.238374, 1097.016805
112.088340, 1107.080934
111.199141, 1114.192577
113.110343, 1104.614096
112.695009, 1098.020934
110.550321, 1098.907874
111.888208, 1112.995283
111.925973, 1088.635364
