103.021588, 1181.161231
113.779887, 1152.240206
106.427274, 1143.562220
101.755788, 1178.850875
105.573579, 1199.725281
105.376787, 1174.918807
107.521414, 1134.497828
103.895202, 1159.080478
106.089506, 1114.055398
112.071167, 1118.800487
101.354392, 1190.901653
100.672625, 1115.371559
104.150423, 1138.868380
99.975333, 1178.914544
110.569763, 1158.115490
102.262860, 1173.378415
103.462386, 1200.131022
102.326589, 1111.540273
104.936081, 1132.731138
107.965713, 1170.005343
108.856449, 1205.060123
108.487240, 1134.206973
112.346902, 1132.590391
112.205988, 1133.406638
111.288666, 1162.122479
111.944590, 1145.693939
104.820780, 1186.785049
107.533490, 1132.986599
108.840093, 1121.034887
110.310945, 1176.030468
103.501269, 1155.656906
111.623024, 1189.399522
106.716783, 1172.764143
111.323609, 1146.495858
106.656924, 1150.797761
107.274394, 1154.549703
114.249793, 1149.527046
108.844886, 1139.619406
104.681301, 1205.049410
102.412404, 1161.591441
108.895175, 1194.790390
103.862081, 1129.180407
104.092953, 1212.503649
103.086861, 1084.929031
99.233986, 1163.270974
104.487500, 1190.208160
103.535436, 1138.502277
104.472567, 1200.216770
106.972279, 1190.935595
107.958446, 1138.981961
105.777304, 1199.637089
102.869329, 1134.358956
106.941110, 1155.001048
106.637224, 1133.031107
105.712111, 1113.749883
101.701950, 1215.509886
105.096533, 1123.934131
106.011139, 1131.134894
105.358413, 1119.932455
108.520236, 1123.073855
111.519602, 1147.451642
106.692496, 1133.322620
104.859764, 1108.526603
110.998990, 1147.705162
107.416374, 1166.520376
110.418600, 1150.873581
102.484719, 1131.124123
109.938019, 1171.308102
99.117901, 1133.357130
111.051754, 1176.317075
109.626832, 1100.566811
104.262126, 1177.036973
100.080239, 1161.428703
109.579265, 1213.432398
108.804659, 1210.946466
106.021116, 1099.296072
109.884443, 1165.451889
105.113436, 1127.248847
110.661753, 1127.604884
107.389794, 1123.739696
102.236567, 1161.393487
106.891571, 1154.045719
105.966670, 1157.133861
107.667964, 1177.272141
105.967665, 1146.470293
104.275977, 1121.352311
110.612965, 1197.375195
104.280431, 1138.047704
109.033794, 1099.149104
111.753958, 1107.947919
105.619191, 1187.420682
110.777001, 1105.470682
106.516007, 1159.146717
105.937817, 1173.861841
103.128904, 1167.612120
108.832476, 1160.195372
106.620358, 1177.429928
109.564861, 1180.373374
107.410658, 1219.541304
105.246664, 1154.126072
109.677904, 1166.215535
107.497393, 1150.011814
105.858008, 1136.050033
101.944367, 1160.417077
114.144697, 1118.970335
106.722718, 1116.556458
